0.116892,-0.216335,-0.481017
0.0640579,0.233145,0.449298
0.0632068,0.238304,0.451698
0.0607371,0.242738,0.454407
0.0568904,0.246014,0.457159
0.0520432,0.247811,0.459685
0.0466702,0.247953,0.461738
0.0412971,0.246425,0.463116
0.03645,0.243378,0.463685
0.0326033,0.239109,0.463389
0.0301336,0.234038,0.462257
0.0292825,0.22866,0.4604
0.0301336,0.2235,0.457999
0.0326033,0.219065,0.455291
0.03645,0.21579,0.452539
0.0412971,0.213993,0.450013
0.0466702,0.213852,0.44796
0.0520432,0.215379,0.446581
0.0568904,0.218426,0.446013
0.0607371,0.222695,0.446309
0.0632068,0.227766,0.44744
-0.0603885,0.233396,0.458973
-0.14011,-0.341727,-0.68517
0.122432,-0.344646,-0.63619
-0.0561015,0.238629,0.462679
-0.0528117,0.239848,0.464394
0.0575989,0.230156,0.457233
-0.045518,0.238908,0.466722
-0.0728736,-0.111987,-0.564806
-0.0396174,0.233943,0.466907
-0.0379412,0.230501,0.466139
-0.122601,-0.344646,-0.63619
-0.0379412,0.223348,0.46325
-0.0396174,0.220338,0.46141
-0.130544,-0.423828,-0.0131234
-0.045518,0.216895,0.457828
-0.0491649,0.216799,0.456436
-0.0528117,0.217836,0.4555
-0.151942,0.0507603,0.134136
-0.0587123,0.222801,0.455315
-0.0603885,0.226244,0.456083
0.0933393,0.096839,-0.5541
0.105247,0.338085,0.370295
-0.146004,-0.24058,-0.634433
-8.45247e-05,0.0973328,0.547565
-0.0854752,0.24346,0.0353131
-0.0484958,0.225842,0.454569
-0.0610627,-0.125503,0.000910329
-0.0700238,0.304718,0.412699
0.0154079,0.129827,0.5616
-0.181892,-0.500947,0.0409926
0.0976921,-0.112873,-0.614192
-0.132122,-0.532231,-0.598758
0.119498,0.101453,0.156669
-0.029214,0.105866,0.465689
0.133066,-0.0281827,0.137727
-0.152116,-0.0680476,-0.569313
-0.0333384,0.0417385,0.301205
-0.0452744,0.22827,0.459872
-0.119484,-0.153788,-0.0559842
0.060475,-0.11787,-0.460506
-0.0642269,0.233145,0.449298
-0.0633758,0.238304,0.451698
-0.0609061,0.242738,0.454407
-0.0570595,0.246014,0.457159
-0.0522123,0.247811,0.459685
-0.0468392,0.247953,0.461738
-0.0414662,0.246425,0.463116
-0.036619,0.243378,0.463685
-0.0327724,0.239109,0.463389
-0.0303026,0.234038,0.462257
-0.0294516,0.22866,0.4604
-0.0303026,0.2235,0.457999
-0.0327724,0.219065,0.455291
-0.036619,0.21579,0.452539
-0.0414662,0.213993,0.450013
-0.0468392,0.213852,0.44796
-0.0522123,0.215379,0.446581
-0.0570595,0.218426,0.446013
-0.0609061,0.222695,0.446309
-0.0633758,0.227766,0.44744
0.0903083,0.25792,0.149435
0.161193,0.0164919,-0.485798
0.0407585,0.132538,0.508667
-0.0966192,-0.216876,-0.585005
-0.0548153,0.23029,-0.0660987
0.0134465,0.252705,0.00168894
-0.149642,-0.175618,-0.458018
-0.138214,0.0679995,-0.515132
-0.152294,-0.119862,0.0831862
-0.167486,-0.17063,-0.4936
0.114097,0.198721,0.26398
0.0976256,-0.120257,-0.397884
-0.100439,0.1061,-0.45448
0.0743157,0.179986,0.423109
-0.0977947,-0.120257,-0.397884
0.146655,-0.240901,-0.518567
0.00183083,0.211475,0.498604
-0.0697481,0.0711241,-0.577149
-8.45247e-05,-0.12626,0.0522721
-0.155071,-0.0202045,0.115298
-0.0554199,0.292713,0.152942
-0.111682,-0.329986,-0.677995
-0.110533,0.172491,-0.172839
0.0323019,0.177403,-0.519263
-0.110153,-0.0448324,-0.199121
-0.0900731,0.320723,0.345793
0.105873,-0.172343,-0.0474278
0.144291,-0.103038,0.0291808
-0.132711,0.146734,-0.0770339
-0.121657,-0.232102,-0.0365767
-0.102294,0.155044,0.153473
-0.101442,0.178515,0.319119
-0.117842,0.138491,-0.173951
-0.12965,-0.282978,-0.70194
0.0440004,0.112915,0.391678
-0.125061,0.0953172,-0.0101295
0.123689,0.0247249,-0.188348
-0.103396,0.0714044,-0.28044
-8.45247e-05,0.0964402,0.527927
-0.111536,0.273828,0.362305
0.129481,-0.282978,-0.70194
-0.0603885,0.233396,0.458973
1.17075,-2.69441,-0.693692
-0.0396762,0.195817,-0.418443
-0.0561015,0.238629,0.462679
-0.0528117,0.239848,0.464394
-0.122772,-0.464758,-0.637018
-0.045518,0.238908,0.466722
0.184163,-0.522263,-0.595343
-0.0396174,0.233943,0.466907
-0.0379412,0.230501,0.466139
-0.171589,-0.533952,0.0323594
-0.0379412,0.223348,0.46325
-0.0396174,0.220338,0.46141
1.09083,-2.63969,-0.891777
-0.045518,0.216895,0.457828
-0.0491649,0.216799,0.456436
-0.0528117,0.217836,0.4555
0.172201,-0.105547,-0.52817
-0.0587123,0.222801,0.455315
-0.0603885,0.226244,0.456083
-0.163794,-0.485349,-0.585947
0.509351,-2.2178,-0.519107
-0.161023,-0.456537,0.0363438
0.0853062,0.24346,0.0353131
0.0393223,0.195225,-0.419814
-0.0236042,0.107078,0.482665
0.0463927,0.242409,0.475144
0.150514,0.0710578,-0.343859
-0.0753721,0.264119,0.439161
0.0616449,0.29126,0.438557
0.10273,-0.303651,-0.653337
-0.0534757,0.226111,0.455102
0.0161185,0.0997141,0.506554
0.0083647,0.0977129,0.520999
-0.0996251,0.129885,-0.286971
-0.0518288,0.21549,-0.186443
1.10107,-2.81283,-0.698169
0.103227,0.0714044,-0.28044
0.0608936,-0.125503,0.000910329
0.0862382,-0.0200048,-0.294221
0.0914186,0.279985,0.260793
-0.113602,0.157597,0.0824583
0.142798,-0.84765,-0.437185
0.119315,-0.153788,-0.0559842
-0.186341,-0.52136,-0.599401
-0.0335769,0.19325,0.490557
-0.0479808,0.23024,0.461362
-0.0576206,0.000314251,-0.600051
0.154902,-0.0202045,0.115298
0.095162,-0.16384,-0.0167537
-0.144615,0.062909,-0.448119
-0.0734276,0.181974,-0.292002
0.149473,-0.175618,-0.458018
0.115414,0.369876,0.381292
0.0929125,-0.181515,-0.485479
-0.115746,-0.473803,-0.679629
0.144446,0.062909,-0.448119
-0.0409275,0.132538,0.508667
0.167317,-0.17063,-0.4936
0.130375,-0.423828,-0.0131234
0.154835,-0.532331,0.0812118
-8.45247e-05,0.301832,0.188266
0.102942,-0.515774,-0.630115
0.311065,-0.670172,-0.434991
0.0451053,0.22827,0.459872
-8.45247e-05,-0.0728725,-0.547032
-8.45247e-05,0.095297,0.526555
0.0234351,0.107078,0.482665
0.100512,-0.663456,-0.657535
0.0161185,0.100857,0.507925
0.15279,-0.486971,0.0115607
0.127856,0.351617,0.380085
0.099456,0.129885,-0.286971
-0.0797309,0.212221,0.101301
-0.120233,-0.0878255,-0.610172
0.0317589,0.207898,0.478315
0.120888,-0.240074,-0.657452
0.17142,-0.533952,0.0323594
0.0083647,0.0965697,0.519627
0.11106,0.288901,0.335979
0.110364,0.172491,-0.172839
0.102784,0.126718,-0.387211
0.109345,-0.276888,-0.56457
0.0699397,0.32315,0.371202
-0.0153734,0.129733,0.561051
-8.45247e-05,-0.0855383,-0.42618
-0.0555319,-0.0611762,-0.37184
0.0514089,0.231438,0.46244
-0.161327,-0.530467,-0.608241
-0.124737,-0.341841,0.0389576
0.107682,-0.0953836,-0.0335039
0.0452538,-0.086143,-0.535951
0.124892,0.0953172,-0.0101295
0.112829,0.132508,0.120659
0.187964,-0.49503,-0.609455
0.188493,-0.523226,0.0821934
-0.096117,-0.117407,-0.0483953
-0.14927,-0.473018,-0.683392
-0.0442464,0.227053,0.457181
-0.119417,-0.427475,-0.00417742
0.160854,-0.456537,0.0363438
0.145095,0.0823729,0.0331206
0.0326608,0.210633,0.463753
0.0795619,0.212221,0.101301
-0.145265,0.0823729,0.0331206
0.155306,-0.471087,-0.647014
0.0819426,-0.132969,-0.0384759
-0.0864072,-0.0200048,-0.294221
0.840164,-1.83276,-0.765041
-0.135956,0.0206129,-0.564858
0.181723,-0.500947,0.0409926
0.161158,-0.530467,-0.608241
-0.0555715,0.226769,0.45666
-8.45247e-05,0.302508,0.456166
0.00982269,0.138901,-0.620775
0.128354,-0.197451,0.0686245
-0.0528205,0.258817,0.0260244
0.0667967,0.059985,-0.580411
0.158978,-0.221319,0.0556306
-0.120519,0.209603,0.0385336
-0.188133,-0.49503,-0.609455
-0.0761806,0.0800527,0.251937
-0.0904774,0.25792,0.149435
-0.089178,0.284798,0.258372
-0.0821117,-0.132969,-0.0384759
-0.00464211,-0.0857553,-0.294959
-0.0847007,-0.0863196,-0.196238
0.0798188,-0.0746436,0.129588
-0.188662,-0.523226,0.0821934
0.0732586,0.181974,-0.292002
-0.0612911,0.0685748,0.289403
0.0669105,0.141923,0.382986
0.0469637,-0.00523139,0.197041
-8.45247e-05,0.258343,0.489739
-0.0862456,0.0388898,0.211582
-0.117526,0.199711,0.187548
-0.156179,-0.518554,-0.565614
-8.45247e-05,-0.135019,-0.0944687
-0.124537,-0.0374954,-0.365681
-0.104457,0.175595,0.347393
-0.0978611,-0.112873,-0.614192
-0.131864,0.154263,0.194231
0.0538929,0.214199,-0.18762
0.121678,-0.411022,0.0311899
0.124568,-0.341841,0.0389576
0.141342,-0.385674,0.0450912
-0.0292825,-0.00794632,0.222549
-0.115248,-0.280868,-0.704102
-0.0439603,0.113417,0.381437
0.1356,0.00381857,-0.0997372
0.0972457,0.0278862,-0.278936
-0.165538,-0.538454,0.0954448
0.169422,-0.399372,0.0302227
0.131612,0.104505,-0.361389
0.075203,0.264119,0.439161
0.0860765,0.0388898,0.211582
0.102124,0.155044,0.153473
0.0762929,0.169998,-0.399893
-0.104693,0.202419,0.130318
0.126572,0.0173435,-0.0202536
0.185897,-0.521836,-0.598141
-0.150683,0.0710578,-0.343859
0.0384389,0.160021,-0.555094
0.122603,-0.464758,-0.637018
-0.171156,-0.533904,-0.5798
-0.0162876,0.100857,0.507925
0.00461848,0.0811392,0.521237
0.144305,-0.171469,-0.0161317
0.0538961,0.231428,0.461399
0.141501,-0.476182,0.0573997
0.0555208,0.00214325,-0.599636
0.0331694,0.0417385,0.301205
-0.148959,-0.00893193,0.0251592
0.816404,-2.01408,-0.56207
0.0489684,0.272305,0.0599949
0.0866407,0.314834,0.320326
-0.0286424,0.0934845,0.524524
-0.14446,-0.103038,0.0291808
0.0600033,0.299133,0.259276
-0.126741,0.0173435,-0.0202536
-0.128025,0.351617,0.380085
0.156463,-0.0938167,-0.436695
0.126034,-0.0825187,0.121131
0.0126493,0.135404,0.582447
-0.0540651,0.231428,0.461399
-0.106042,-0.172343,-0.0474278
-0.159147,-0.221319,0.0556306
0.130238,0.00702164,0.156669
0.117673,0.138491,-0.173951
-0.063816,-0.0968497,0.0969794
0.0934706,-0.131642,0.0799556
0.186961,-0.498381,0.0743777
0.188736,-0.522859,0.0810551
0.186172,-0.52136,-0.599401
0.14879,-0.00893193,0.0251592
-0.032471,0.177403,-0.519263
0.0926527,-0.0451319,-0.357376
0.131695,0.154263,0.194231
0.0284733,0.0934845,0.524524
-0.0799879,-0.0746436,0.129588
0.666099,-2.26733,-0.491777
-8.45247e-05,-0.0913225,0.123242
0.0690612,0.157719,-0.495193
0.165369,-0.538454,0.0954448
-0.0936397,-0.131642,0.0799556
0.161591,0.00716106,-0.401963
0.0279204,-0.025783,-0.592624
-0.139392,-0.330679,-0.634795
0.0533067,0.226111,0.455102
-0.16705,-0.0305264,-0.493531
0.232585,-0.300293,-0.561796
-0.0308582,-0.0961318,-0.479565
0.111513,-0.329986,-0.677995
0.106707,-0.245236,-0.648964
0.118958,-0.530693,0.0372253
-0.108772,-0.50081,-0.593126
-0.0577679,0.230156,0.457233
-0.121847,-0.411022,0.0311899
-0.169591,-0.399372,0.0302227
-0.0465617,0.242409,0.475144
0.106375,0.0522684,-0.567061
0.0647449,0.259753,0.0955905
-0.0144142,0.140698,0.576708
-0.103111,-0.515774,-0.630115
0.0230671,0.329099,0.391512
-0.122696,-0.511406,0.0917819
0.121488,-0.232102,-0.0365767
-0.0248097,0.0947706,0.453561
0.0483267,0.225842,0.454569
0.113875,-0.478519,0.0356464
0.101273,0.178515,0.319119
-0.0571486,0.228215,0.457486
-0.114266,0.198721,0.26398
-0.0291239,-0.0257631,-0.589986
0.108603,-0.50081,-0.593126
0.109984,-0.0448324,-0.199121
-0.155475,-0.471087,-0.647014
-0.187116,-0.523507,0.0847149
0.124368,-0.0374954,-0.365681
-0.14167,-0.476182,0.0573997
-8.45247e-05,0.190134,-0.527912
0.063647,-0.0968497,0.0969794
-0.0692302,0.157719,-0.495193
0.122527,-0.511406,0.0917819
-0.150515,0.0895064,0.0797804
0.165828,-0.489118,0.0913502
0.163625,-0.485349,-0.585947
-0.184332,-0.522263,-0.595343
0.170987,-0.533904,-0.5798
0.0546462,0.23029,-0.0660987
0.395701,-0.684214,-0.772398
-0.0160648,0.306242,0.262811
-0.0526178,0.322332,0.316635
-0.0236042,0.105935,0.481293
-0.0974148,0.0278862,-0.278936
0.0552509,0.292713,0.152942
-0.0454228,-0.086143,-0.535951
0.152125,-0.119862,0.0831862
0.150346,0.0895064,0.0797804
-0.0930815,-0.181515,-0.485479
0.117357,0.199711,0.187548
0.0440773,0.227053,0.457181
0.095948,-0.117407,-0.0483953
0.145835,-0.24058,-0.634433
-8.45247e-05,0.230832,-0.0869466
-0.173246,-0.523515,-0.649632
-0.141511,-0.385674,0.0450912
0.15601,-0.518554,-0.565614
0.139223,-0.330679,-0.634795
0.10389,0.0601353,0.177159
-0.00853375,0.0977129,0.520999
-0.115583,0.369876,0.381292
0.105694,-0.185757,0.0553608
0.0506389,0.109992,0.435625
-8.45247e-05,-0.138605,-0.0100921
-0.0764619,0.169998,-0.399893
1.76774,-3.05784,-1.15674
-0.188906,-0.522859,0.0810551
0.0698548,0.304718,0.412699
0.115577,-0.473803,-0.679629
-0.11977,-0.531734,-0.651355
0.0246317,-0.030213,-0.579044
0.0554024,0.226769,0.45666
0.14317,-0.335746,-0.65439
0.0449748,0.226296,0.45564
0.151947,-0.0680476,-0.569313
0.0569796,0.228215,0.457486
-0.143339,-0.335746,-0.65439
-0.107851,-0.0953836,-0.0335039
0.159811,-0.0982529,0.0677727
0.13994,-0.341727,-0.68517
0.173077,-0.523515,-0.649632
-0.0162876,0.0997141,0.506554
0.0291134,-0.00794632,0.222549
0.0568481,0.200121,0.447457
0.12035,0.209603,0.0385336
0.0990769,-0.145007,-0.532653
-8.45247e-05,0.0908187,0.378497
-0.104059,0.0601353,0.177159
0.119601,-0.531734,-0.651355
-0.126204,-0.0825187,0.121131
-0.152959,-0.486971,0.0115607
-0.050808,0.109992,0.435625
0.111367,0.273828,0.362305
0.00174106,0.0542728,0.323922
0.0727046,-0.111987,-0.564806
-0.133235,-0.0281827,0.137727
-0.0744847,0.179986,0.423109
0.120063,-0.0878255,-0.610172
0.0553629,-0.0611762,-0.37184
-8.45247e-05,-0.0386906,0.167165
-0.0670796,0.141923,0.382986
0.0845316,-0.0863196,-0.196238
-0.0342386,-0.108838,-0.191104
0.151773,0.0507603,0.134136
-0.159981,-0.0982529,0.0677727
0.0465569,0.323785,0.319699
0.061122,0.0685748,0.289403
0.166219,-0.522563,0.111245
0.0234351,0.105935,0.481293
0.0246407,0.0947706,0.453561
-0.0953311,-0.16384,-0.0167537
0.131953,-0.532231,-0.598758
-0.0650617,0.322113,0.380713
